时间,实际交易动作,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-19 15:15:37,观望,否,警戒,515050,通信ETF,1.12,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.08,1.48,1.14,-0.0118,-0.0161,否
2026-05-19 15:15:37,观望,否,警戒,159915,创业板ETF,3.93,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,3.24,3.61,3.97,-0.0059,-0.0144,否
2026-05-19 15:15:37,二买,否,警戒,588200,科创芯片ETF,3.59,安全,一卖+二买,向下,无信号,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,2.65,3.20,3.34,0.0247,0.0069,否
2026-05-19 15:15:37,观望,否,警戒,159755,电池ETF,1.16,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.03,1.17,1.18,-0.0033,-0.0054,否
2026-05-19 15:15:37,二买,否,警戒,159899,软件ETF,0.86,安全,二卖+三卖+二买,向下,无信号,客观缠论信号为二卖、三卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,0.81,0.83,0.89,0.0024,0.0016,否
2026-05-19 15:15:37,观望,否,警戒,513360,教育ETF,0.49,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.49,0.49,0.50,-0.0001,-0.0002,否
2026-05-19 15:15:37,二买,否,警戒,515790,光伏ETF,1.12,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.08,1.10,1.11,0.0013,-0.0008,否
2026-05-19 15:15:37,观望,否,警戒,601668,中国建筑,4.91,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,4.88,4.91,4.95,-0.0013,-0.0048,否
2026-05-19 15:15:37,二卖,否,警戒,601288,农业银行,6.61,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,6.53,6.53,6.68,-0.0118,-0.0099,否
2026-05-19 15:15:37,二买,否,警戒,601728,中国电信,7.09,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.80,6.75,6.42,0.1189,0.1434,否
2026-05-19 15:15:37,观望,否,警戒,600276,恒瑞医药,51.48,安全,二买+三买,向上,无信号,客观缠论信号为二买、三买，60分钟笔方向向上，中枢震荡，观望,51.31,52.41,53.92,-0.4727,-0.4778,否
2026-05-19 15:15:37,二卖,否,警戒,600177,雅戈尔,7.53,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.50,7.25,7.53,-0.0059,-0.0123,否
2026-05-19 15:15:37,二卖,否,警戒,600887,伊利股份,27.19,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,27.22,27.11,27.98,-0.0573,-0.0504,否
2026-05-19 15:15:37,观望,否,警戒,601138,工业富联,68.57,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,64.65,62.77,71.76,-0.0247,-0.1123,否
2026-05-19 15:15:37,观望,否,警戒,688041,海光信息,310.48,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,246.00,320.01,305.00,-0.1157,-2.1761,否
2026-05-19 15:15:37,观望,否,警戒,601225,陕西煤业,24.41,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,25.15,24.22,24.64,0.0625,0.0954,否
2026-05-19 15:15:37,观望,否,警戒,600900,长江电力,27.25,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,26.66,26.60,27.03,0.0686,0.0692,否
2026-05-19 15:15:37,二卖,否,警戒,600660,福耀玻璃,55.09,日线破位,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,55.27,55.65,58.35,-0.1019,-0.1544,否
2026-05-19 15:15:37,观望,否,警戒,000429,粤高速A,13.00,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.70,12.48,13.13,0.0026,0.0157,否
2026-05-19 15:15:37,观望,否,警戒,002507,涪陵榨菜,11.97,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,12.23,12.28,12.33,0.0002,-0.0149,否
2026-05-19 15:15:37,二买,否,警戒,000338,潍柴动力,33.16,安全,一卖+二买,向下,无信号,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,25.92,31.76,33.85,-0.1432,-0.2470,否
2026-05-19 15:15:37,二卖,否,警戒,000538,云南白药,50.86,日线破位,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,55.40,54.40,51.89,-0.0273,-0.0368,否
2026-05-19 15:15:37,观望,否,警戒,000423,东阿阿胶,50.84,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,50.16,49.78,53.53,-0.2166,-0.2656,否
2026-05-19 15:15:37,观望,否,警戒,000651,格力电器,39.54,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,40.00,39.51,40.57,-0.1279,-0.1407,否
2026-05-19 15:15:37,观望,否,警戒,000895,双汇发展,26.32,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,25.75,26.51,26.98,-0.0352,-0.0454,否
2026-05-19 15:15:37,观望,否,警戒,002415,海康威视,33.29,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,31.96,33.30,33.87,-0.0016,-0.0774,否
2026-05-19 15:15:37,观望,否,警戒,000157,中联重科,7.24,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,7.01,7.22,7.94,-0.0604,-0.0698,否
2026-05-19 15:15:37,观望,否,警戒,002128,电投能源,29.67,安全,一卖+二卖,向下,无信号,客观缠论信号为一卖、二卖，60分钟笔方向向下，中枢震荡，观望,29.02,28.68,31.60,-0.3063,-0.3442,否
2026-05-19 15:15:37,观望,否,警戒,002027,分众传媒,5.75,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,6.16,6.22,6.36,-0.0469,-0.0469,否
2026-05-19 15:15:37,二买,否,警戒,001965,招商公路,10.03,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,9.89,9.81,9.89,0.0443,0.0373,否
2026-05-19 15:15:37,观望,否,警戒,hk03690,美团,82.60,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,75.85,82.15,84.55,-0.0600,-0.2343,否
2026-05-19 15:15:37,二卖,否,警戒,hk03896,金山云,7.80,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.80,7.78,8.63,-0.0270,-0.0385,否
2026-05-19 15:15:37,观望,否,警戒,hk00700,腾讯,459.20,日线破位,无信号,向上,无信号,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,494.60,486.20,460.20,2.2193,2.0876,否
2026-05-19 15:15:37,二卖,否,警戒,hk09988,阿里巴巴,133.60,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,129.60,130.30,135.30,0.3696,0.4091,否
2026-05-19 15:15:37,二卖,否,警戒,hk01024,快手,49.22,安全,二卖+三卖,向上,无信号,客观缠论信号为二卖、三卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,51.00,43.00,52.65,0.0583,0.0335,否
2026-05-19 15:15:37,二卖,否,警戒,hk06618,京东健康,41.52,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,39.65,41.90,45.30,-0.3799,-0.4841,否
2026-05-19 15:15:37,观望,否,警戒,hk06862,海底捞,14.25,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,13.47,14.16,14.42,-0.0194,-0.0243,否
2026-05-19 15:15:37,一卖,否,警戒,600415,小商品城,14.30,安全,一卖,向上,无信号,客观缠论信号为一卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是一卖（趋势顶背驰卖出）,13.81,12.86,13.28,0.1910,0.1517,否
2026-05-19 15:15:37,二买,否,警戒,300285,国瓷材料,43.12,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,32.60,35.16,40.67,0.9830,0.6529,否
2026-05-19 15:15:37,三买,否,警戒,600021,上海电力,18.45,安全,三买,向下,无信号,客观缠论信号为三买，60分钟笔方向向下（寻底模式），因此实际交易动作是三买（突破回踩买入）,18.15,17.63,17.42,0.4100,0.2928,否

2026-05-20 09:51:11,观望,是,警戒,600900,长江电力,27.25,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,27.18,26.66,27.03,0.0686,0.0692,否
2026-05-20 09:51:11,二买,是,警戒,600938,中国海油,37.36,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,34.06,35.29,36.45,0.0940,0.0342,否
2026-05-20 09:51:11,观望,是,警戒,688981,中芯国际,124.38,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,100.13,113.50,125.00,0.6129,-0.2713,否
2026-05-20 09:51:11,二买,是,警戒,000333,美的集团,80.53,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,79.18,79.63,80.98,-0.4153,-0.3921,否
2026-05-20 09:51:11,观望,是,警戒,000001,平安银行,10.85,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,10.78,10.67,11.03,-0.0169,-0.0219,否
2026-05-20 09:51:11,二买,是,警戒,001965,招商公路,9.99,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,9.89,9.81,9.89,0.0329,0.0377,否
2026-05-20 09:51:11,二买,是,警戒,hk01810,小米集团,30.64,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,32.78,30.26,31.06,-0.0258,-0.0235,否
2026-05-20 09:51:11,观望,是,警戒,513130,恒生科技ETF,0.61,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.59,0.61,0.63,-0.0011,-0.0021,否
2026-05-20 09:51:11,三买,否,警戒,sh000001,上证指数,4147.75,安全,一卖+三买,向下,无信号,客观缠论信号为一卖、三买，60分钟笔方向向下（寻底模式），因此实际交易动作是三买（突破回踩买入）,4101.83,4079.77,4092.83,5.5027,0.9630,否
2026-05-20 09:51:11,观望,否,警戒,510300,沪深300ETF,4.85,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,4.68,4.86,4.99,-0.0008,-0.0084,否
2026-05-20 09:51:11,观望,否,警戒,588000,科创50ETF,1.89,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.55,1.71,1.82,0.0179,0.0084,否
2026-05-20 09:51:11,观望,否,警戒,513100,纳指ETF,2.03,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.91,2.07,2.11,-0.0100,-0.0107,否
2026-05-20 09:51:11,二卖,否,警戒,513520,日经ETF,2.01,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,1.89,2.00,2.04,-0.0080,-0.0082,否
2026-05-20 09:51:11,观望,否,警戒,512400,有色金属ETF,1.95,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,2.11,1.96,2.02,-0.0132,-0.0168,否
2026-05-20 09:51:11,二卖,否,警戒,512690,酒ETF,0.46,日线破位,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,0.48,0.48,0.48,-0.0003,-0.0006,否
2026-05-20 09:51:11,观望,否,警戒,159227,航空航天ETF,1.27,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.20,1.30,1.31,-0.0039,-0.0062,否
2026-05-20 09:51:11,观望,否,警戒,159992,创新药ETF,0.78,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.79,0.77,0.83,-0.0016,-0.0026,否
2026-05-20 09:51:11,观望,否,警戒,515050,通信ETF,1.14,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.08,1.48,1.14,-0.0007,-0.0065,否
2026-05-20 09:51:11,观望,否,警戒,159915,创业板ETF,3.91,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,3.24,3.61,3.97,-0.0017,-0.0101,否
2026-05-20 09:51:11,二买,否,警戒,588200,科创芯片ETF,3.65,安全,一卖+二买,向下,无信号,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,2.65,3.20,3.34,0.0378,0.0168,否
2026-05-20 09:51:11,观望,否,警戒,159755,电池ETF,1.15,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.03,1.17,1.18,-0.0030,-0.0044,否
2026-05-20 09:51:11,二买,否,警戒,159899,软件ETF,0.85,安全,二卖+三卖+二买,向下,顶背驰,客观缠论信号为二卖、三卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,0.83,0.85,0.89,0.0025,0.0020,否
2026-05-20 09:51:11,观望,否,警戒,513360,教育ETF,0.49,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.49,0.49,0.50,-0.0002,-0.0002,否
2026-05-20 09:51:11,二买,否,警戒,515790,光伏ETF,1.11,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.08,1.10,1.11,0.0017,0.0001,否
2026-05-20 09:51:11,观望,否,警戒,601668,中国建筑,4.88,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,4.88,4.91,4.95,-0.0042,-0.0032,否
2026-05-20 09:51:11,二卖,否,警戒,601288,农业银行,6.57,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,6.53,6.53,6.68,-0.0160,-0.0124,否
2026-05-20 09:51:11,二买,否,警戒,601728,中国电信,6.62,日线破位,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,7.29,6.80,6.42,0.0774,0.1263,否
2026-05-20 09:51:11,观望,否,警戒,600276,恒瑞医药,50.83,日线破位,二买+三买,向上,底背驰,客观缠论信号为二买、三买，60分钟笔方向向上，中枢震荡，观望,51.31,52.41,53.92,-0.4350,-0.4461,否
2026-05-20 09:51:11,二卖,否,警戒,600177,雅戈尔,7.43,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.50,7.25,7.53,-0.0084,-0.0071,否
2026-05-20 09:51:11,二卖,否,警戒,600887,伊利股份,27.19,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,27.11,26.92,27.98,-0.0573,-0.0504,否
